course_id,published_timestamp
548764,2015-07-14T23:01:39Z
410576,2015-03-02T01:46:14Z
501384,2015-06-03T18:00:18Z
59725,2013-06-19T17:52:07Z
47504,2013-06-25T15:22:28Z
1257502,2017-06-28T23:51:45Z
304426,2014-09-22T04:56:43Z
581598,2015-08-28T23:47:29Z
328842,2014-11-12T17:37:03Z
541824,2015-07-19T19:23:14Z
103144,2013-10-18T16:06:44Z
937150,2016-08-29T14:24:43Z
1215926,2017-05-16T14:55:28Z
1249146,2017-06-29T23:18:51Z
1233894,2017-06-29T21:40:54Z
975910,2016-12-22T00:28:07Z
1221942,2017-05-23T16:20:18Z
1169196,2017-04-24T14:56:01Z
1271182,2017-07-05T21:46:55Z
1233302,2017-07-03T21:39:57Z
1231958,2017-06-28T21:55:29Z
42645,2013-03-03T22:15:18Z
355622,2015-01-10T13:49:22Z
514036,2015-06-14T22:08:54Z
45136,2013-03-08T12:22:12Z
371574,2014-12-17T01:11:28Z
915964,2016-07-29T15:06:31Z
1209556,2017-05-16T22:22:15Z
412856,2015-02-08T20:06:08Z
42651,2013-03-12T12:30:40Z
294914,2015-01-27T07:50:28Z
219306,2014-06-05T22:40:42Z
652768,2015-11-11T01:30:17Z
42197,2013-02-19T15:04:46Z
936298,2016-08-30T02:40:52Z
885443,2016-06-27T20:39:08Z
585208,2015-08-24T00:36:33Z
386922,2015-01-07T21:40:43Z
1023650,2016-12-05T16:33:34Z
676764,2015-12-09T18:35:24Z
696342,2017-02-07T05:21:14Z
41145,2013-02-15T20:43:11Z
145220,2014-01-13T20:43:46Z
868686,2016-06-15T18:23:18Z
745110,2016-01-29T00:11:42Z
745832,2017-04-17T18:00:13Z
43778,2013-02-27T03:38:36Z
19653,2012-06-27T16:41:09Z
1013190,2016-12-19T14:47:22Z
824034,2016-08-26T22:57:33Z
370440,2014-12-29T18:54:54Z
312860,2014-10-06T09:11:10Z
168358,2014-03-06T07:16:03Z
721746,2016-02-13T05:53:11Z
885342,2016-12-19T23:43:54Z
811416,2016-04-06T18:00:04Z
35131,2013-01-09T02:57:25Z
570844,2015-08-16T16:36:47Z
189996,2014-04-29T05:49:43Z
716828,2016-01-18T19:47:54Z
702138,2016-01-10T21:59:30Z
130298,2014-01-05T03:44:26Z
709536,2016-01-25T04:08:41Z
706942,2016-01-14T02:46:59Z
297762,2014-10-01T18:49:52Z
614472,2015-10-09T16:46:49Z
463834,2015-03-31T21:55:21Z
934614,2016-09-15T18:30:57Z
430968,2015-02-24T14:30:21Z
305368,2014-09-22T14:30:17Z
179446,2014-03-12T12:26:44Z
443502,2015-04-16T20:10:00Z
414246,2015-02-06T03:15:22Z
571506,2016-08-22T23:31:48Z
1101382,2017-02-13T16:37:57Z
638966,2016-05-03T19:04:41Z
757508,2016-03-08T16:40:40Z
180384,2014-03-12T14:54:48Z
812798,2016-04-07T18:10:31Z
364206,2014-12-11T21:14:18Z
742142,2016-02-10T16:52:50Z
895030,2016-07-04T21:31:45Z
516168,2015-06-01T23:05:51Z
612528,2015-09-17T18:09:49Z
597084,2015-10-26T20:20:43Z
544556,2015-07-07T23:04:36Z
953490,2016-09-13T22:09:05Z
221872,2014-11-19T10:36:51Z
662318,2015-11-09T20:36:53Z
73044,2013-08-05T16:02:55Z
714188,2016-01-04T21:01:48Z
548044,2015-07-23T19:21:21Z
498360,2015-07-06T22:22:25Z
425338,2015-04-06T20:00:01Z
164102,2014-02-21T06:40:28Z
902888,2016-07-13T21:40:32Z
245822,2014-06-18T16:42:27Z
729128,2016-01-21T18:30:28Z
773650,2016-02-25T16:53:12Z
466632,2015-09-13T18:57:32Z
466774,2015-05-01T23:05:13Z
442114,2015-03-10T01:15:35Z
781954,2016-03-04T17:04:28Z
902150,2016-07-15T18:23:38Z
1169188,2017-04-14T21:55:50Z
1201912,2017-05-17T16:04:00Z
167316,2014-03-07T15:13:45Z
1028656,2016-12-03T14:55:06Z
645890,2015-10-23T18:19:32Z
559328,2015-07-30T20:57:23Z
1225194,2017-05-26T16:45:55Z
734280,2016-02-08T16:55:55Z
1164568,2017-05-04T23:05:55Z
43291,2015-01-30T16:29:35Z
1034560,2016-12-13T20:39:39Z
871682,2016-06-30T16:50:25Z
1057040,2017-02-08T22:15:56Z
1032648,2016-12-26T16:52:47Z
1087466,2017-02-02T16:22:37Z
1058852,2017-05-02T13:15:53Z
1083744,2017-02-15T22:34:00Z
1271430,2017-06-28T23:22:27Z
715476,2016-01-06T02:38:23Z
1219820,2017-05-25T21:55:50Z
627332,2015-12-17T05:38:38Z
1136038,2017-04-17T22:33:13Z
1035638,2016-12-15T14:56:17Z
1232282,2017-06-28T16:05:51Z
41961,2013-02-17T01:48:33Z
42040,2013-02-18T10:54:27Z
1039442,2017-02-17T05:52:41Z
615602,2015-09-23T17:16:11Z
235112,2014-06-02T06:52:58Z
551910,2015-07-16T00:34:53Z
1051430,2016-12-29T17:21:35Z
828596,2016-05-16T21:50:20Z
258894,2014-07-11T11:40:35Z
138560,2014-01-14T23:22:43Z
689868,2015-12-14T18:27:08Z
1020244,2016-12-14T21:53:28Z
858764,2016-06-14T15:53:31Z
941310,2016-10-12T13:50:11Z
1214144,2017-05-30T14:30:12Z
492344,2015-08-25T16:18:04Z
815672,2016-04-27T17:01:52Z
376712,2015-01-09T15:35:12Z
869716,2016-07-01T19:53:20Z
754156,2016-02-22T15:20:36Z
709816,2016-01-08T18:06:39Z
680046,2015-12-16T16:51:50Z
1138162,2017-03-11T00:58:58Z
829182,2016-05-25T16:12:15Z
1163242,2017-04-23T22:07:02Z
46933,2013-04-23T13:07:51Z
954842,2017-05-03T16:42:34Z
868112,2016-06-03T22:38:05Z
1056242,2017-01-18T18:52:11Z
113712,2013-12-05T20:10:14Z
146454,2014-01-20T21:56:35Z
56926,2013-06-28T16:41:04Z
589778,2015-08-23T20:13:45Z
1113702,2017-03-27T19:59:34Z
1072220,2017-05-22T23:58:16Z
101038,2015-03-29T18:18:33Z
417088,2015-02-13T09:56:58Z
258954,2014-07-21T10:31:02Z
298044,2014-11-19T00:34:25Z
593962,2015-09-15T21:56:38Z
941520,2016-09-25T18:41:49Z
64173,2013-07-15T17:20:29Z
371828,2015-07-24T20:42:34Z
974954,2016-10-11T19:36:43Z
818572,2016-05-05T16:50:07Z
115752,2013-11-28T01:07:56Z
731150,2016-01-19T18:20:04Z
627772,2015-10-28T18:25:41Z
850726,2016-05-16T21:40:10Z
136244,2013-12-24T04:53:53Z
485889,2015-04-26T23:46:55Z
507778,2015-05-25T23:32:56Z
422918,2015-06-01T21:48:13Z
362530,2014-12-11T06:00:27Z
579642,2015-10-17T05:44:17Z
1022796,2017-01-23T05:18:48Z
793084,2017-03-09T04:55:24Z
881062,2016-07-26T20:26:58Z
838260,2016-05-05T19:34:08Z
380542,2015-01-08T17:52:16Z
772480,2016-02-24T18:44:24Z
576906,2015-11-23T19:16:33Z
410196,2015-03-26T18:20:18Z
581662,2015-08-13T21:52:16Z
1088102,2017-02-02T03:58:36Z
788756,2016-03-29T17:23:29Z
380206,2015-01-08T17:40:22Z
160322,2014-05-19T04:02:10Z
610812,2015-09-15T20:48:19Z
288256,2014-08-28T15:02:35Z
662996,2015-12-17T05:22:24Z
101234,2013-10-10T22:02:48Z
1113442,2017-02-22T05:37:40Z
746366,2016-02-17T17:55:46Z
186556,2014-04-14T11:27:09Z
179500,2014-03-11T18:08:54Z
304000,2014-09-20T08:26:56Z
334838,2014-11-08T13:48:00Z
302456,2015-07-16T20:51:43Z
537748,2015-07-09T00:07:44Z
378464,2014-12-27T11:10:19Z
532216,2015-08-03T22:46:45Z
41973,2013-02-16T16:08:05Z
138004,2013-12-26T12:41:50Z
94532,2014-03-10T21:49:34Z
467238,2015-04-08T18:11:52Z
850294,2016-06-07T01:34:54Z
1110256,2017-04-20T22:15:19Z
439210,2015-03-27T17:16:21Z
597164,2015-10-08T17:04:03Z
773502,2017-05-01T22:58:40Z
262818,2014-07-31T20:25:42Z
255046,2014-07-22T19:08:41Z
295909,2014-09-21T04:58:16Z
1153876,2017-04-03T16:53:57Z
83736,2013-08-28T03:28:52Z
75182,2013-08-29T15:44:46Z
236070,2016-11-28T17:21:07Z
788796,2016-03-22T20:47:21Z
508796,2015-05-22T23:32:56Z
739910,2016-01-25T18:11:00Z
725872,2016-03-10T23:45:35Z
894336,2016-07-04T18:47:36Z
334820,2014-12-24T21:50:11Z
619786,2016-05-16T21:38:56Z
179820,2014-03-11T17:06:53Z
322332,2015-03-29T21:12:54Z
597424,2016-11-01T15:47:26Z
1089610,2017-02-24T16:33:34Z
166842,2014-02-24T13:53:23Z
408232,2015-02-26T10:06:11Z
249376,2014-07-05T19:43:15Z
231256,2014-06-17T22:18:21Z
479496,2015-08-05T17:19:03Z
944534,2016-09-21T19:07:06Z
1153854,2017-04-06T23:30:07Z
74028,2013-08-12T14:20:49Z
73962,2013-08-12T13:31:41Z
1156530,2017-03-29T16:19:49Z
1097288,2017-02-07T00:16:24Z
614668,2015-11-13T17:43:47Z
1082352,2017-02-26T21:59:25Z
625670,2015-11-02T20:23:54Z
35409,2013-06-03T15:35:46Z
250902,2014-06-27T15:15:12Z
1010988,2017-01-02T14:58:36Z
855816,2016-05-23T06:21:40Z
813360,2016-04-07T15:15:10Z
813516,2016-04-07T14:59:39Z
302484,2016-11-18T14:51:43Z
861764,2016-06-28T17:51:41Z
765238,2016-03-12T04:31:12Z
542950,2015-07-05T17:54:35Z
307080,2014-12-17T12:50:58Z
469848,2015-04-09T18:14:44Z
581498,2015-08-14T19:29:24Z
849896,2016-06-09T15:18:03Z
1174084,2017-04-26T05:08:15Z
801702,2016-03-30T01:44:45Z
786984,2016-03-10T22:29:13Z
255592,2014-09-11T02:28:27Z
514844,2015-06-16T16:31:01Z
998706,2016-11-03T13:44:03Z
644020,2015-11-26T05:26:14Z
1250742,2017-06-14T16:32:26Z
54246,2013-05-16T10:03:47Z
805630,2016-04-01T21:22:52Z
315716,2014-10-14T17:33:27Z
1124276,2017-03-13T23:49:47Z
1227792,2017-05-29T23:47:21Z
769340,2016-02-25T19:57:33Z
737182,2016-05-26T21:11:53Z
960786,2016-11-28T17:50:49Z
657050,2015-11-12T04:52:21Z
1196700,2017-05-31T17:02:09Z
1137310,2017-03-31T17:41:24Z
632368,2015-10-06T20:05:20Z
571730,2015-08-10T18:43:10Z
720994,2016-01-29T01:16:05Z
1080466,2017-02-06T13:59:35Z
907416,2016-08-22T14:42:20Z
1062144,2017-05-01T21:29:37Z
1097486,2017-03-07T00:23:20Z
396890,2015-01-27T20:20:34Z
945194,2016-09-12T21:20:45Z
598846,2015-10-05T16:19:45Z
950750,2016-09-12T21:20:48Z
740764,2016-05-17T19:10:41Z
739972,2016-01-26T22:07:31Z
464002,2015-04-01T18:09:44Z
343818,2014-11-18T18:43:41Z
434100,2015-03-08T22:31:50Z
158140,2014-02-11T18:08:38Z
1141708,2017-04-13T00:20:15Z
1240408,2017-07-04T22:23:09Z
557208,2015-08-04T18:45:56Z
1178150,2017-04-17T16:33:31Z
93850,2013-10-02T05:31:08Z
429080,2017-03-24T22:25:11Z
914164,2016-09-22T16:40:03Z
876898,2016-10-18T18:51:48Z
877968,2016-06-20T21:49:39Z
1230950,2017-06-23T22:05:17Z
953432,2016-10-16T21:15:15Z
872204,2016-06-27T21:19:23Z
1027678,2017-03-06T23:59:02Z
304420,2014-09-22T04:32:37Z
1078254,2017-02-02T17:03:27Z
1193288,2017-05-03T16:14:01Z
1106148,2017-04-17T22:33:36Z
1029322,2017-01-19T16:37:27Z
676650,2015-11-23T18:56:57Z
129274,2013-12-11T15:06:56Z
634932,2015-10-26T17:50:47Z
116924,2014-01-29T09:35:29Z
1174086,2017-04-19T06:53:19Z
369726,2016-04-02T01:46:55Z
427040,2015-02-25T15:13:13Z
1132162,2017-03-27T16:45:29Z
1206414,2017-05-18T22:31:23Z
997128,2016-12-10T01:25:07Z
826168,2016-04-21T19:07:16Z
1039930,2016-12-14T20:18:45Z
1232390,2017-07-03T21:39:13Z
1232312,2017-06-28T21:58:15Z
1251654,2017-06-29T22:04:17Z
712994,2016-01-13T22:06:39Z
1024862,2017-06-06T14:13:15Z
123242,2014-02-06T03:58:39Z
788720,2016-04-11T20:44:34Z
196164,2014-04-09T08:38:41Z
1268616,2017-07-06T19:47:16Z
1100746,2017-02-21T17:14:03Z
1005312,2017-01-19T23:51:32Z
624016,2015-11-06T16:18:48Z
323916,2017-05-24T18:05:36Z
743568,2016-03-06T23:27:44Z
479688,2015-04-20T18:33:40Z
1189592,2017-05-03T22:09:03Z
578534,2015-08-27T00:02:29Z
791574,2017-01-03T05:58:06Z
379196,2015-01-09T19:32:53Z
331968,2014-12-18T21:53:53Z
576636,2015-08-11T21:24:32Z
724596,2016-01-12T17:07:39Z
822808,2016-04-29T23:25:42Z
932274,2016-08-19T19:12:04Z
32908,2013-01-15T02:01:23Z
883394,2016-06-21T03:14:09Z
20185,2012-10-01T09:46:23Z
188418,2014-03-27T07:14:55Z
975982,2016-11-17T00:37:02Z
674352,2016-01-28T23:03:11Z
936884,2016-08-22T18:10:12Z
707644,2016-09-03T03:46:23Z
700140,2015-12-17T21:50:23Z
546656,2016-01-15T23:53:00Z
1041926,2017-03-23T16:23:33Z
1253868,2017-06-28T17:44:56Z
645634,2015-11-11T01:16:13Z
528104,2015-06-16T00:09:26Z
1053462,2016-12-29T15:07:43Z
148028,2014-01-27T21:44:25Z
179824,2014-03-11T15:48:52Z
777276,2016-06-29T14:53:51Z
174790,2014-05-09T09:48:53Z
247940,2014-06-30T17:05:14Z
42146,2014-02-27T17:58:02Z
408894,2015-01-31T13:53:48Z
176136,2014-03-22T22:56:09Z
929146,2016-08-17T04:53:31Z
260066,2014-07-12T11:00:16Z
682514,2016-02-03T04:10:53Z
66383,2013-09-15T15:06:02Z
390198,2015-01-12T00:55:49Z
679238,2015-11-27T17:38:51Z
476622,2015-04-26T19:26:45Z
764010,2016-02-17T19:07:59Z
178776,2014-03-11T16:29:50Z
562668,2015-09-01T18:36:10Z
521952,2016-10-25T02:14:44Z
692268,2016-01-03T22:45:32Z
258174,2014-07-09T09:41:36Z
54677,2013-05-19T01:51:44Z
619716,2015-09-23T18:07:30Z
986272,2016-10-29T21:56:38Z
466558,2015-04-20T21:17:15Z
65113,2013-07-23T20:28:06Z
685190,2015-12-01T18:38:53Z
179978,2014-03-11T16:26:48Z
248338,2014-09-05T04:38:45Z
455120,2015-08-27T23:35:24Z
273448,2014-08-02T17:13:03Z
803028,2016-03-25T15:32:02Z
985104,2016-11-11T15:53:07Z
396888,2015-01-23T20:22:18Z
1001010,2016-11-10T15:10:05Z
950748,2016-09-12T21:20:46Z
1250694,2017-06-27T05:51:44Z
932454,2016-08-18T01:05:49Z
400464,2015-02-17T02:52:02Z
1021104,2017-01-20T14:57:34Z
1193056,2017-05-05T16:58:52Z
986024,2016-10-28T13:39:57Z
352782,2014-12-10T00:53:21Z
749468,2016-06-06T17:43:52Z
915206,2016-09-21T19:16:59Z
615206,2015-09-27T16:52:26Z
368916,2014-12-14T03:18:45Z
787508,2016-04-05T18:55:57Z
249934,2014-06-25T15:09:12Z
323828,2014-11-01T04:10:48Z
1223000,2017-05-25T17:41:10Z
772950,2016-03-02T18:19:36Z
900472,2016-07-09T20:50:29Z
796486,2016-03-18T17:32:03Z
871358,2016-06-20T22:09:31Z
931588,2016-08-17T17:04:54Z
880202,2016-06-20T15:31:48Z
1197206,2017-05-02T16:41:21Z
1117796,2017-02-23T21:40:39Z
1219520,2017-06-13T20:41:14Z
595876,2015-10-01T21:40:39Z
1216132,2017-05-22T22:53:46Z
1145736,2017-03-21T19:00:13Z
28556,2012-11-21T22:03:54Z
317278,2014-10-16T19:30:01Z
573064,2015-08-13T21:17:34Z
1120554,2017-03-07T03:54:27Z
1151326,2017-04-18T19:40:57Z
590794,2015-08-31T20:52:45Z
1181578,2017-04-24T16:44:12Z
1261122,2017-06-22T15:01:32Z
749542,2016-05-13T00:03:03Z
874012,2017-01-23T00:20:05Z
1046722,2017-01-12T16:56:22Z
820194,2016-06-09T01:57:03Z
62721,2013-10-16T11:37:30Z
371074,2015-01-03T08:21:48Z
20461,2012-07-25T13:41:42Z
416548,2015-08-18T18:56:04Z
1047436,2017-01-25T22:07:38Z
396204,2015-11-09T21:17:04Z
897238,2016-07-23T00:41:07Z
1067516,2017-02-07T18:09:03Z
1008100,2016-11-15T14:40:56Z
832870,2016-05-09T01:17:58Z
642656,2015-10-21T00:07:15Z
428220,2015-02-26T15:24:08Z
1184664,2017-04-24T18:55:28Z
65596,2013-07-17T18:18:02Z
1018358,2016-11-24T21:56:58Z
16714,2012-04-23T21:13:00Z
657764,2016-03-28T17:56:10Z
231970,2016-03-20T21:38:48Z
981684,2016-10-18T17:09:56Z
669174,2015-11-16T20:17:05Z
185526,2014-04-15T21:48:55Z
1185898,2017-05-17T19:19:18Z
1177156,2017-06-30T05:48:57Z
177614,2014-03-31T20:31:04Z
1128984,2017-03-08T18:05:51Z
185528,2014-04-15T21:52:12Z
872262,2016-06-08T16:02:39Z
1137738,2017-03-24T20:06:57Z
1185535,2017-05-28T16:17:36Z
896742,2016-07-07T21:15:34Z
609642,2015-10-09T23:42:33Z
723818,2016-01-14T18:52:21Z
1085646,2017-02-21T17:43:34Z
1062048,2017-02-04T05:52:17Z
1160004,2017-05-01T18:32:43Z
1087244,2017-03-01T21:54:39Z
1169062,2017-04-05T20:39:33Z
520468,2015-06-05T21:37:33Z
693812,2015-12-21T18:57:07Z
1196852,2017-05-09T16:40:58Z
1149656,2017-04-27T23:39:34Z
385462,2015-01-05T10:43:48Z
1094930,2017-02-01T15:44:11Z
561188,2015-07-29T18:35:20Z
600486,2015-09-08T17:29:12Z
501140,2015-12-29T20:10:55Z
405488,2015-01-30T17:41:47Z
1219326,2017-05-24T17:02:19Z
1029554,2017-03-03T20:08:35Z
1009068,2016-11-21T17:19:01Z
1276020,2017-07-03T01:36:55Z
1202746,2017-05-04T06:11:39Z
1226518,2017-05-31T23:16:00Z
870368,2016-06-29T16:37:18Z
1223336,2017-05-22T09:58:21Z
1257870,2017-06-26T19:37:58Z
519968,2015-11-04T18:38:17Z
656914,2015-11-11T18:54:16Z
787204,2016-03-17T16:47:34Z
380668,2015-02-20T00:15:41Z
412864,2015-04-20T18:03:34Z
463354,2015-04-08T16:57:23Z
636548,2015-11-06T17:27:45Z
513782,2015-06-03T18:11:41Z
19164,2012-09-04T02:21:04Z
637402,2016-05-27T19:39:14Z
901082,2016-08-12T17:34:45Z
608090,2015-10-15T22:29:00Z
1165016,2017-04-04T15:03:18Z
755680,2016-02-11T22:05:05Z
930416,2016-08-27T19:02:40Z
784478,2016-04-06T20:26:56Z
17349,2012-05-09T18:14:57Z
93484,2013-10-09T00:45:01Z
927186,2016-08-19T00:52:30Z
628440,2016-09-26T17:24:45Z
1047508,2016-12-22T17:10:35Z
406504,2015-08-21T22:22:39Z
644914,2015-11-03T18:49:10Z
908324,2016-09-12T19:15:36Z
15611,2012-04-04T02:24:51Z
775252,2016-04-15T18:02:17Z
850426,2016-05-17T20:06:37Z
530426,2015-07-14T16:07:03Z
627782,2015-10-04T19:36:34Z
1211198,2017-05-23T22:39:46Z
294294,2014-09-09T14:36:37Z
692920,2016-01-05T20:31:49Z
349144,2014-12-06T05:51:03Z
711688,2016-01-10T16:24:47Z
625920,2015-10-09T23:10:51Z
286508,2014-08-29T08:03:27Z
768940,2016-03-04T19:00:46Z
640428,2015-10-14T21:42:40Z
1168910,2017-04-18T16:12:42Z
640426,2015-10-14T22:05:30Z
300466,2014-09-16T13:09:16Z
682060,2016-03-03T20:58:21Z
809216,2016-04-07T23:57:25Z
532140,2015-06-19T22:25:42Z
546832,2015-07-07T23:16:37Z
1260674,2017-06-20T17:57:00Z
288110,2014-09-09T14:16:50Z
388104,2015-01-08T19:48:25Z
742392,2016-01-29T02:54:19Z
1265678,2017-06-23T21:37:55Z
814200,2016-04-26T17:26:44Z
468182,2015-06-08T16:42:57Z
789670,2016-07-05T00:18:50Z
1009622,2016-12-14T01:25:19Z
1164570,2017-03-31T17:16:15Z
686430,2016-04-27T04:22:31Z
1007622,2017-03-24T00:39:48Z
1031648,2016-12-22T14:39:13Z
1069348,2017-01-13T20:08:41Z
181294,2014-04-02T21:24:33Z
780150,2016-03-08T16:53:07Z
922464,2016-08-05T19:07:42Z
855188,2016-05-23T06:13:16Z
855764,2016-05-31T21:27:22Z
699376,2016-04-12T01:24:14Z
192726,2014-04-04T16:21:31Z
358998,2014-12-08T10:43:52Z
525446,2015-06-12T18:37:40Z
638040,2015-11-18T17:47:26Z
502588,2015-05-18T21:16:23Z
1177670,2017-04-18T00:47:52Z
753774,2016-02-07T22:55:27Z
530436,2015-09-04T15:37:36Z
690918,2015-12-30T01:54:02Z
927336,2016-09-27T14:20:14Z
1022032,2016-12-26T18:58:09Z
1101806,2017-02-06T21:39:19Z
1246168,2017-06-13T04:15:20Z
1242692,2017-06-28T03:28:04Z
1185390,2017-04-19T06:48:47Z
700942,2015-12-22T00:06:02Z
804096,2016-12-29T01:19:32Z
733654,2016-02-16T17:10:15Z
994312,2016-11-21T19:52:01Z
902300,2016-07-13T16:57:42Z
522426,2015-06-08T18:46:45Z
550360,2015-07-10T22:09:07Z
314698,2014-10-08T22:31:26Z
960898,2016-11-05T19:25:03Z
1245392,2017-06-08T22:46:39Z
661628,2015-11-09T19:30:18Z
1199928,2017-05-10T17:12:51Z
923902,2016-08-08T17:51:02Z
720300,2016-01-10T16:16:39Z
79120,2013-09-24T18:21:26Z
1106490,2017-04-05T22:44:22Z
424770,2015-03-05T22:37:01Z
22445,2012-10-10T23:34:55Z
581352,2015-08-13T18:54:20Z
874656,2016-08-14T22:04:11Z
1156778,2017-03-30T16:26:36Z
870936,2016-08-10T17:31:33Z
413713,2015-02-19T03:39:50Z
52457,2013-09-24T03:52:32Z
446936,2015-11-12T17:01:44Z
77896,2013-10-20T07:39:55Z
654038,2015-11-11T01:26:13Z
438420,2015-04-30T19:41:43Z
1246636,2017-06-12T13:19:09Z
406424,2015-02-02T14:24:21Z
1243016,2017-06-06T14:22:28Z
1266468,2017-06-27T02:48:29Z
611804,2015-09-23T15:30:59Z
276680,2015-03-05T19:16:43Z
922092,2016-08-22T19:07:23Z
1274846,2017-07-03T01:15:29Z
1093446,2017-02-06T14:36:41Z
1000116,2016-12-22T15:20:50Z
673142,2016-02-10T00:25:00Z
701468,2016-01-04T18:29:16Z
399938,2015-01-22T11:18:06Z
555952,2015-08-06T20:22:52Z
341952,2014-11-25T17:47:46Z
474076,2015-04-26T19:50:34Z
839536,2016-06-21T02:49:47Z
787340,2016-03-17T18:15:21Z
559204,2015-09-17T18:46:40Z
1197810,2017-05-02T04:52:52Z
971260,2016-12-02T18:27:20Z
960326,2016-10-12T17:13:16Z
144222,2014-01-28T02:30:26Z
447210,2015-05-27T19:07:13Z
482208,2015-05-06T00:47:09Z
998580,2017-02-20T17:42:07Z
475214,2015-08-03T22:10:33Z
77532,2013-08-17T02:34:46Z
846214,2016-05-15T18:57:39Z
951912,2016-09-07T20:28:12Z
1132572,2017-03-03T03:20:22Z
660876,2015-11-09T19:10:57Z
837798,2016-07-06T21:08:43Z
834226,2016-05-03T00:54:17Z
750934,2016-02-03T20:23:32Z
770622,2016-04-29T00:39:55Z
1029436,2017-02-22T23:08:38Z
1165588,2017-04-04T15:04:21Z
1226182,2017-05-27T00:01:54Z
978462,2016-10-12T20:22:14Z
585566,2015-08-18T19:30:59Z
805882,2016-04-06T20:48:07Z
413180,2015-02-05T18:05:18Z
1027480,2017-01-10T21:46:22Z
951304,2016-09-06T23:42:39Z
1219814,2017-07-03T17:23:39Z
518870,2015-06-22T23:52:21Z
935108,2016-08-27T23:43:41Z
53549,2013-05-13T12:59:21Z
907408,2016-07-21T14:08:04Z
410974,2015-02-23T08:05:26Z
1035402,2017-03-01T00:56:31Z
991416,2016-10-24T15:44:34Z
472592,2015-04-27T21:32:04Z
140368,2014-12-17T14:01:35Z
366194,2014-12-17T18:16:16Z
939882,2016-09-06T16:43:47Z
631148,2015-10-14T22:01:19Z
885479,2016-06-28T19:02:59Z
783438,2016-03-08T22:05:33Z
49553,2013-05-11T17:38:32Z
506164,2015-05-22T20:50:12Z
280194,2014-09-17T13:20:56Z
711210,2016-03-14T16:25:09Z
905244,2016-08-09T14:07:47Z
637066,2015-10-12T21:21:22Z
785328,2017-05-01T22:06:06Z
744696,2016-03-08T17:30:36Z
220604,2014-09-19T00:58:59Z
699380,2016-05-06T15:54:32Z
787096,2016-03-17T18:49:15Z
793000,2016-03-20T20:57:08Z
803058,2016-03-25T20:50:23Z
494058,2015-05-25T19:01:26Z
1027080,2016-12-06T22:13:44Z
367460,2015-02-09T13:36:24Z
1151342,2017-04-04T21:04:48Z
395140,2015-01-15T19:59:29Z
866796,2016-08-08T22:30:17Z
857144,2016-05-23T18:15:45Z
611370,2015-09-24T19:47:45Z
452092,2015-03-22T23:59:21Z
286424,2014-08-23T23:17:22Z
348116,2014-11-30T04:22:11Z
436568,2015-03-23T17:37:40Z
956002,2016-09-13T16:14:44Z
185500,2014-04-15T21:38:52Z
722176,2016-02-08T19:47:44Z
197610,2014-05-08T16:34:34Z
672112,2015-11-24T17:36:47Z
672086,2015-11-24T17:17:32Z
185538,2014-04-15T21:55:17Z
188604,2014-04-04T21:27:35Z
188584,2014-04-04T21:23:23Z
181268,2014-04-01T21:50:32Z
177472,2014-04-01T21:08:52Z
766320,2016-02-25T17:18:41Z
181264,2014-04-01T21:48:16Z
513846,2015-08-19T01:06:26Z
242176,2014-06-17T15:15:28Z
255604,2014-07-20T11:12:36Z
1049380,2017-03-22T18:44:05Z
1216164,2017-05-15T21:32:29Z
1024800,2017-06-08T16:27:53Z
1262470,2017-06-21T19:35:10Z
1164832,2017-05-15T14:15:55Z
794036,2016-03-22T20:51:28Z
1004512,2016-12-09T04:41:48Z
464184,2015-04-07T22:23:50Z
1126016,2017-03-06T18:24:49Z
482924,2015-04-26T12:27:22Z
738198,2016-01-22T21:24:38Z
768366,2016-04-06T05:29:30Z
632136,2015-11-11T23:41:48Z
663702,2015-11-17T04:16:05Z
558432,2015-08-06T21:35:13Z
628786,2017-02-06T23:07:33Z
133968,2014-10-21T19:18:12Z
938680,2016-11-22T16:30:46Z
691641,2016-01-18T23:47:06Z
801186,2016-03-24T21:12:01Z
906760,2016-07-20T19:22:32Z
705444,2016-01-06T01:33:28Z
601092,2015-09-21T17:12:21Z
1246518,2017-06-12T13:12:54Z
1181652,2017-04-20T14:26:50Z
913768,2016-07-25T17:16:46Z
648350,2015-10-25T18:55:53Z
1161864,2017-05-31T18:37:31Z
374404,2014-12-30T12:08:21Z
967486,2016-12-19T14:30:40Z
496302,2015-05-08T21:54:13Z
1163644,2017-03-31T16:37:49Z
909970,2016-08-17T19:28:32Z
297702,2014-09-10T14:19:56Z
978272,2016-11-18T01:59:31Z
37821,2013-01-24T18:40:06Z
514398,2015-06-17T22:35:25Z
544944,2015-08-04T20:39:47Z
326338,2014-10-24T12:26:37Z
600366,2016-07-01T18:35:17Z
1088924,2017-02-03T21:32:31Z
574194,2015-08-09T18:31:49Z
865634,2016-08-08T21:01:21Z
400130,2015-02-25T10:17:52Z
563708,2015-07-28T20:22:14Z
1228900,2017-06-13T16:13:33Z
178044,2014-03-15T21:53:19Z
933888,2017-01-10T15:38:21Z
516394,2015-06-03T16:52:27Z
1195812,2017-05-02T21:49:34Z
590622,2016-02-05T05:20:39Z
249126,2014-06-30T03:09:27Z
1163768,2017-04-01T03:45:46Z
1131780,2017-03-14T20:52:30Z
909486,2016-07-20T21:40:44Z
368958,2014-12-19T05:55:57Z
201812,2014-04-25T02:40:11Z
